timestamp,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z,o0_x,o0_y,o0_z,o0_w,o1_x,o1_y,o1_z,o1_w,o2_x,o2_y,o2_z,o2_w,o3_x,o3_y,o3_z,o3_w,o4_x,o4_y,o4_z,o4_w,o5_x,o5_y,o5_z,o5_w,o6_x,o6_y,o6_z,o6_w,o7_x,o7_y,o7_z,o7_w,o8_x,o8_y,o8_z,o8_w,o9_x,o9_y,o9_z,o9_w,o10_x,o10_y,o10_z,o10_w,o11_x,o11_y,o11_z,o11_w,o12_x,o12_y,o12_z,o12_w,o13_x,o13_y,o13_z,o13_w,o14_x,o14_y,o14_z,o14_w,o15_x,o15_y,o15_z,o15_w,o16_x,o16_y,o16_z,o16_w,o17_x,o17_y,o17_z,o17_w,o18_x,o18_y,o18_z,o18_w,o19_x,o19_y,o19_z,o19_w,o20_x,o20_y,o20_z,o20_w
1750811987.6217556,0.0,0.0,0.0,0.02495,0.0,0.02532,0.0,-0.0,0.03274,-0.0,-0.0,0.02874,-0.0,0.0,0.02874,0.01118,0.0,0.0529,-0.0,-0.0,0.03826,-0.0,-0.0,0.02088,0.0,-0.0,0.01876,0.0,0.0,0.05129,-0.0,-0.0,0.04186,-0.0,-0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,0.0,0.0498,-0.0,-0.0,0.03974,-0.0,-0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,0.0,0.04731,-0.0,-0.0,0.03318,-0.0,-0.0,0.01802,-0.0,0.0,0.01913,-0.59697,0.1708,0.29721,0.72537,0.3855,0.2723,-0.06705,0.87906,-0.0,-0.11679,0.0,0.99316,0.0,-0.05554,0.0,0.99846,-0.0,0.0,-0.0,1.0,-0.23577,0.00536,-0.04708,0.97065,0.0,0.0,-0.02046,0.99979,0.0,-0.0,-0.02046,0.99979,-0.0,0.0,-0.0,1.0,-0.11212,-0.06288,0.04247,0.99079,0.0667,-0.00939,0.04648,0.99665,0.04173,-0.0099,0.04654,0.998,-0.0,0.0,0.0,1.0,-0.02698,-0.0612,0.02782,0.99737,0.05883,-0.0049,0.02767,0.99787,0.03722,-0.00519,0.02769,0.99891,0.0,-0.0,0.0,1.0,0.14721,0.00906,0.09247,0.98473,-0.0,0.0,0.0743,0.99724,0.0,0.0,0.0743,0.99724,0.0,0.0,0.0,1.0
1750811987.6571908,0.0,0.0,0.0,0.02495,0.0,0.02532,0.0,-0.0,0.03274,0.0,0.0,0.02874,-0.0,-0.0,0.02874,0.01118,0.0,0.0529,0.0,-0.0,0.03826,0.0,-0.0,0.02088,0.0,-0.0,0.01876,0.0,0.0,0.05129,-0.0,-0.0,0.04186,0.0,-0.0,0.02477,0.0,0.0,0.01968,-0.01127,0.0,0.0498,-0.0,-0.0,0.03974,-0.0,0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,0.0,0.04731,-0.0,-0.0,0.03318,0.0,0.0,0.01802,-0.0,-0.0,0.01913,-0.59735,0.17026,0.29851,0.72463,0.38589,0.27391,-0.06632,0.87845,0.0,-0.11754,-0.0,0.99307,-0.0,-0.05685,0.0,0.99838,0.0,-0.0,-0.0,1.0,-0.23245,0.00569,-0.04769,0.97142,-0.0,0.0,-0.02129,0.99977,0.0,-0.0,-0.02129,0.99977,-0.0,0.0,0.0,1.0,-0.1012,-0.0586,0.04242,0.99223,0.07701,-0.01086,0.04655,0.99588,0.04817,-0.01146,0.04664,0.99768,0.0,-0.0,0.0,1.0,-0.0157,-0.06052,0.02821,0.99765,0.05889,-0.00496,0.02795,0.99786,0.03725,-0.00525,0.02798,0.9989,-0.0,-0.0,-0.0,1.0,0.1587,0.00981,0.09412,0.98278,0.0,-0.0,0.07457,0.99722,-0.0,0.0,0.07457,0.99722,0.0,-0.0,-0.0,1.0
1750811987.6926057,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,0.0,0.02874,0.0,-0.0,0.02874,0.01118,-1e-05,0.0529,0.0,0.0,0.03826,0.0,0.0,0.02088,-0.0,0.0,0.01876,-0.0,-1e-05,0.05129,0.0,0.0,0.04186,0.0,0.0,0.02477,0.0,0.0,0.01968,-0.01128,-1e-05,0.0498,0.0,0.0,0.03974,0.0,0.0,0.02356,0.0,0.0,0.01987,-0.02015,-0.0,0.04731,0.0,0.0,0.03317,0.0,0.0,0.01802,0.0,-0.0,0.01913,-0.59724,0.16959,0.29938,0.72447,0.38477,0.27583,-0.06535,0.87841,0.0,-0.11796,0.0,0.99302,-0.0,-0.05767,-0.0,0.99834,0.0,-0.0,0.0,1.0,-0.2283,0.00606,-0.04781,0.9724,0.0,-0.0,-0.02171,0.99976,-0.0,0.0,-0.02171,0.99976,0.0,0.0,-0.0,1.0,-0.0822,-0.05745,0.04303,0.99403,0.07883,-0.01117,0.04675,0.99573,0.04931,-0.01178,0.04683,0.99762,-0.0,-0.0,-0.0,1.0,-0.00025,-0.05845,0.02884,0.99787,0.06084,-0.0052,0.02838,0.99773,0.03848,-0.00551,0.02842,0.99884,-0.0,0.0,-0.0,1.0,0.17457,0.01116,0.09615,0.97988,-0.0,-0.0,0.07453,0.99722,-0.0,0.0,0.07453,0.99722,0.0,0.0,-0.0,1.0
1750811987.7199125,0.0,0.0,0.0,0.02495,-0.0,0.02532,0.0,-0.0,0.03274,0.0,0.0,0.02874,-0.0,-0.0,0.02874,0.01118,-0.0,0.0529,0.0,-0.0,0.03826,0.0,0.0,0.02088,-0.0,-0.0,0.01876,-0.0,-0.0,0.05129,0.0,-0.0,0.04186,0.0,0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,-0.0,0.0498,0.0,-0.0,0.03974,0.0,0.0,0.02356,0.0,-0.0,0.01987,-0.02015,-0.0,0.04731,0.0,0.0,0.03318,-0.0,-0.0,0.01802,0.0,0.0,0.01913,-0.59687,0.16782,0.29948,0.72518,0.38381,0.27858,-0.06346,0.8781,0.0,-0.11849,0.0,0.99296,-0.0,-0.05863,-0.0,0.99828,0.0,-0.0,0.0,1.0,-0.22007,0.0062,-0.04784,0.97429,-0.0,0.0,-0.02249,0.99975,0.0,0.0,-0.02249,0.99975,0.0,0.0,0.0,1.0,-0.07262,-0.05439,0.04317,0.99494,0.08935,-0.01266,0.04671,0.99482,0.0559,-0.01336,0.04683,0.99725,0.0,-0.0,0.0,1.0,0.0047,-0.05771,0.02942,0.99789,0.06447,-0.0056,0.02881,0.99749,0.04077,-0.00593,0.02884,0.99873,0.0,0.0,0.0,1.0,0.1956,0.01225,0.09898,0.9756,0.0,0.0,0.07488,0.99719,-0.0,0.0,0.07488,0.99719,0.0,-0.0,0.0,1.0
1750811987.7641833,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,0.0,0.02874,0.0,-0.0,0.02874,0.01118,-1e-05,0.0529,0.0,0.0,0.03826,0.0,0.0,0.02088,-0.0,0.0,0.01876,-0.0,-1e-05,0.05129,0.0,0.0,0.04186,0.0,0.0,0.02477,0.0,0.0,0.01968,-0.01128,-0.0,0.0498,0.0,0.0,0.03974,0.0,0.0,0.02356,0.0,0.0,0.01987,-0.02015,-0.0,0.04731,0.0,0.0,0.03317,0.0,0.0,0.01802,0.0,-0.0,0.01913,-0.5964,0.16688,0.29921,0.72586,0.38342,0.27912,-0.06249,0.87817,-0.0,-0.11806,0.0,0.99301,0.0,-0.05786,-0.0,0.99832,-0.0,-0.0,0.0,1.0,-0.1961,0.00598,-0.04731,0.97942,-0.0,-0.0,-0.02436,0.9997,0.0,-0.0,-0.02436,0.9997,-0.0,0.0,-0.0,1.0,-0.06419,-0.05242,0.04302,0.99563,0.10125,-0.01424,0.04633,0.99368,0.06337,-0.01504,0.04648,0.99679,0.0,0.0,-0.0,1.0,0.01188,-0.05615,0.0306,0.99788,0.07452,-0.00666,0.02965,0.99676,0.04711,-0.00706,0.0297,0.99842,-0.0,0.0,-0.0,1.0,0.22313,0.01713,0.10461,0.96901,-0.0,0.0,0.07526,0.99716,-0.0,0.0,0.07526,0.99716,0.0,-0.0,0.0,1.0
1750811987.786113,0.0,0.0,0.0,0.02495,0.0,0.02532,0.0,-0.0,0.03274,-0.0,-0.0,0.02874,-0.0,0.0,0.02874,0.01118,0.0,0.0529,-0.0,-0.0,0.03826,-0.0,-0.0,0.02088,-0.0,-0.0,0.01876,0.0,0.0,0.05129,-0.0,-0.0,0.04186,-0.0,-0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,0.0,0.0498,-0.0,-0.0,0.03974,-0.0,-0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,0.0,0.04731,-0.0,-0.0,0.03318,-0.0,-0.0,0.01802,-0.0,0.0,0.01913,-0.59619,0.16583,0.29927,0.72629,0.38359,0.27952,-0.0623,0.87798,0.0,-0.11826,-0.0,0.99298,0.0,-0.05818,-0.0,0.99831,-0.0,-0.0,-0.0,1.0,-0.17237,0.0046,-0.04605,0.98395,-0.0,0.0,-0.02579,0.99967,0.0,0.0,-0.02579,0.99967,-0.0,0.0,-0.0,1.0,-0.05111,-0.05168,0.04298,0.99643,0.11163,-0.01557,0.0459,0.99257,0.06991,-0.01645,0.04607,0.99635,0.0,-0.0,-0.0,1.0,0.02431,-0.05325,0.03158,0.99779,0.07615,-0.00689,0.03,0.99662,0.04813,-0.0073,0.03005,0.99836,-0.0,0.0,-0.0,1.0,0.23749,0.02014,0.10867,0.96508,-0.0,0.0,0.07617,0.9971,-0.0,0.0,0.07617,0.9971,0.0,0.0,0.0,1.0
1750811987.820541,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,0.0,0.02874,0.0,-0.0,0.02874,0.01118,-0.0,0.0529,0.0,0.0,0.03826,0.0,0.0,0.02088,-0.0,0.0,0.01876,-0.0,-0.0,0.05129,0.0,0.0,0.04186,0.0,0.0,0.02477,0.0,0.0,0.01968,-0.01128,-0.0,0.0498,0.0,0.0,0.03974,0.0,0.0,0.02356,0.0,0.0,0.01987,-0.02015,-0.0,0.04731,0.0,0.0,0.03317,0.0,0.0,0.01802,0.0,-0.0,0.01913,-0.59654,0.16208,0.29956,0.7267,0.38345,0.28022,-0.06193,0.87784,0.0,-0.11853,0.0,0.99295,0.0,-0.05865,0.0,0.99828,-0.0,0.0,-0.0,1.0,-0.1494,0.0033,-0.04515,0.98774,-0.0,0.0,-0.02751,0.99962,0.0,-0.0,-0.02751,0.99962,-0.0,0.0,-0.0,1.0,-0.033,-0.04867,0.04392,0.9973,0.12481,-0.01743,0.04586,0.99097,0.07818,-0.01841,0.04608,0.9957,-0.0,-0.0,0.0,1.0,0.04938,-0.04739,0.03384,0.99708,0.09671,-0.00911,0.03116,0.99478,0.06112,-0.00965,0.03124,0.99759,0.0,-0.0,-0.0,1.0,0.26183,0.02649,0.11662,0.95768,0.0066,-0.00156,0.07735,0.99698,0.004,-0.00163,0.07735,0.99699,-0.0,-0.0,0.0,1.0
1750811987.8512304,0.0,0.0,0.0,0.02495,0.0,0.02532,0.0,-0.0,0.03274,-0.0,-0.0,0.02874,-0.0,-0.0,0.02874,0.01118,0.0,0.0529,-0.0,-0.0,0.03826,-0.0,-0.0,0.02088,0.0,-0.0,0.01876,0.0,0.0,0.05129,-0.0,-0.0,0.04186,-0.0,-0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,0.0,0.0498,-0.0,-0.0,0.03974,-0.0,-0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,0.0,0.04731,-0.0,-0.0,0.03318,-0.0,-0.0,0.01802,-0.0,0.0,0.01913,-0.59676,0.16164,0.2998,0.72656,0.38361,0.28088,-0.06145,0.8776,0.0,-0.11876,0.0,0.99292,-0.0,-0.05905,0.0,0.99826,0.0,0.0,0.0,1.0,-0.14608,0.00281,-0.045,0.98824,0.0,-0.0,-0.02778,0.99961,0.0,0.0,-0.02778,0.99961,0.0,-0.0,0.0,1.0,-0.02372,-0.04871,0.04401,0.99756,0.13038,-0.0181,0.04557,0.99025,0.0817,-0.01913,0.04581,0.99542,-0.0,0.0,-0.0,1.0,0.0677,-0.0428,0.0354,0.99616,0.10367,-0.00981,0.03128,0.99407,0.06552,-0.01039,0.03138,0.9973,0.0,-0.0,-0.0,1.0,0.27643,0.03152,0.12247,0.95268,0.01646,-0.00391,0.07769,0.99683,0.00996,-0.00408,0.07769,0.99692,0.0,-0.0,0.0,1.0
1750811987.871793,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,0.0,0.02874,0.0,-0.0,0.02874,0.01118,-0.0,0.0529,0.0,0.0,0.03826,0.0,0.0,0.02088,-0.0,0.0,0.01876,-0.0,-0.0,0.05129,0.0,0.0,0.04186,0.0,0.0,0.02477,0.0,0.0,0.01968,-0.01127,-0.0,0.0498,0.0,0.0,0.03974,0.0,0.0,0.02356,0.0,0.0,0.01987,-0.02015,-0.0,0.04731,0.0,0.0,0.03317,0.0,0.0,0.01802,-0.0,-0.0,0.01913,-0.59693,0.16104,0.30102,0.72601,0.38346,0.27999,-0.0617,0.87793,0.0,-0.11836,0.0,0.99297,0.0,-0.05834,-0.0,0.9983,-0.0,0.0,0.0,1.0,-0.1362,0.00055,-0.04507,0.98966,0.0,0.0,-0.0292,0.99957,-0.0,0.0,-0.0292,0.99957,-0.0,-0.0,0.0,1.0,0.00379,-0.04265,0.04648,0.998,0.14586,-0.0203,0.04558,0.98805,0.09144,-0.02146,0.04588,0.99452,-0.0,-0.0,0.0,1.0,0.1014,-0.03702,0.03856,0.99341,0.11934,-0.01135,0.03136,0.99229,0.07544,-0.01202,0.0315,0.99658,0.0,0.0,0.0,1.0,0.31874,0.04588,0.13954,0.93639,0.03876,-0.00927,0.07811,0.99615,0.02345,-0.00967,0.07814,0.99662,-0.0,0.0,-0.0,1.0
1750811987.905614,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,0.0,0.02874,0.0,0.0,0.02874,0.01118,-0.0,0.0529,0.0,0.0,0.03826,0.0,0.0,0.02088,-0.0,0.0,0.01876,-0.0,-0.0,0.05129,0.0,0.0,0.04186,0.0,0.0,0.02477,0.0,0.0,0.01968,-0.01127,-0.0,0.0498,0.0,0.0,0.03974,0.0,0.0,0.02356,0.0,0.0,0.01987,-0.02015,-0.0,0.04731,-0.0,0.0,0.03317,0.0,0.0,0.01802,0.0,-0.0,0.01913,-0.59712,0.16064,0.30124,0.72586,0.3826,0.28064,-0.06143,0.87812,0.0,-0.11848,-0.0,0.99296,-0.0,-0.05866,0.0,0.99828,-0.0,0.0,-0.0,1.0,-0.13109,-0.00077,-0.04464,0.99036,0.0,-0.0,-0.02949,0.99957,0.0,0.0,-0.02949,0.99957,-0.0,0.0,-0.0,1.0,0.01136,-0.04054,0.04721,0.998,0.15036,-0.02086,0.0454,0.98737,0.09428,-0.02205,0.04572,0.99425,0.0,-0.0,-0.0,1.0,0.11192,-0.03363,0.04045,0.99232,0.1316,-0.01251,0.0313,0.99073,0.08322,-0.01325,0.03147,0.99595,-0.0,-0.0,-0.0,1.0,0.34542,0.05537,0.15134,0.92451,0.05144,-0.01233,0.07821,0.99553,0.03112,-0.01286,0.07828,0.99636,0.0,0.0,-0.0,1.0
1750811987.9371426,0.0,0.0,0.0,0.02495,0.0,0.02532,0.0,-0.0,0.03274,-0.0,-0.0,0.02874,-0.0,0.0,0.02874,0.01118,0.0,0.0529,-0.0,-0.0,0.03826,-0.0,-0.0,0.02088,0.0,-0.0,0.01876,0.0,0.0,0.05129,-0.0,-0.0,0.04186,-0.0,-0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,0.0,0.0498,-0.0,-0.0,0.03974,-0.0,-0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,0.0,0.04731,0.0,-0.0,0.03318,-0.0,-0.0,0.01802,0.0,-0.0,0.01913,-0.59874,0.15751,0.30104,0.72533,0.38311,0.27988,-0.06177,0.87811,-0.0,-0.11832,0.0,0.99298,0.0,-0.05831,-0.0,0.9983,-0.0,-0.0,-0.0,1.0,-0.11658,-0.00373,-0.04398,0.9922,0.00245,0.00023,-0.03089,0.99952,0.00155,0.00024,-0.03089,0.99952,0.0,-0.0,0.0,1.0,0.03402,-0.03667,0.04875,0.99756,0.17755,-0.02419,0.04439,0.98281,0.1115,-0.0256,0.04483,0.99242,0.0,0.0,-0.0,1.0,0.15315,-0.02261,0.04614,0.98687,0.16568,-0.01553,0.03072,0.98558,0.1049,-0.01648,0.03098,0.99386,-0.0,0.0,0.0,1.0,0.37288,0.07014,0.17221,0.90906,0.08418,-0.02042,0.07894,0.99311,0.05088,-0.02131,0.07912,0.99534,0.0,-0.0,-0.0,1.0
1750811987.9681566,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,0.0,0.02874,0.0,-0.0,0.02874,0.01118,-0.0,0.0529,0.0,0.0,0.03826,0.0,0.0,0.02088,-0.0,0.0,0.01876,-0.0,-0.0,0.05129,0.0,0.0,0.04186,0.0,0.0,0.02477,0.0,0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,0.0,0.0,0.02356,0.0,0.0,0.01987,-0.02015,-0.0,0.04731,-0.0,0.0,0.03317,0.0,0.0,0.01802,-0.0,0.0,0.01913,-0.59848,0.15783,0.30176,0.72515,0.38275,0.27916,-0.0621,0.87847,0.0,-0.11803,-0.0,0.99301,-0.0,-0.05785,-0.0,0.99833,0.0,0.0,0.0,1.0,-0.10909,-0.00635,-0.04354,0.99306,0.0107,0.00103,-0.03211,0.99943,0.00675,0.00109,-0.03211,0.99946,0.0,0.0,-0.0,1.0,0.05198,-0.03215,0.05138,0.99681,0.18826,-0.02569,0.04437,0.98078,0.11826,-0.0272,0.04486,0.9916,0.0,-0.0,-0.0,1.0,0.19675,-0.01378,0.0523,0.97896,0.18449,-0.01711,0.03028,0.98222,0.11691,-0.01816,0.0306,0.9925,0.0,0.0,0.0,1.0,0.40236,0.07846,0.18653,0.89283,0.10578,-0.02544,0.07811,0.99099,0.06402,-0.02656,0.07839,0.99451,0.0,0.0,0.0,1.0
1750811988.0024512,0.0,0.0,0.0,0.02495,0.0,0.02532,0.0,-0.0,0.03274,-0.0,-0.0,0.02874,-0.0,0.0,0.02874,0.01118,0.0,0.0529,-0.0,-0.0,0.03826,-0.0,-0.0,0.02088,0.0,-0.0,0.01876,0.0,0.0,0.05129,-0.0,-0.0,0.04186,-0.0,-0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,0.0,0.0498,-0.0,-0.0,0.03974,-0.0,-0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,0.0,0.04731,0.0,-0.0,0.03318,-0.0,-0.0,0.01802,0.0,-0.0,0.01913,-0.59825,0.15801,0.30234,0.72507,0.38196,0.28028,-0.06079,0.87855,0.0,-0.11961,0.0,0.99282,-0.0,-0.06067,0.0,0.99816,-0.0,-0.0,0.0,1.0,-0.10424,-0.00726,-0.04305,0.99359,0.01372,0.00134,-0.03243,0.99938,0.00866,0.00142,-0.03243,0.99944,-0.0,0.0,-0.0,1.0,0.06341,-0.03248,0.05185,0.99611,0.1954,-0.02653,0.04409,0.97937,0.12281,-0.0281,0.04461,0.99103,-0.0,0.0,0.0,1.0,0.20379,-0.01055,0.05454,0.97744,0.19184,-0.01774,0.03015,0.9808,0.12161,-0.01883,0.03049,0.99193,0.0,-0.0,-0.0,1.0,0.41859,0.08229,0.19364,0.88347,0.11531,-0.02756,0.07757,0.98991,0.06985,-0.02879,0.07789,0.99409,-0.0,0.0,0.0,1.0
1750811988.0340092,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,0.0,0.02874,0.0,-0.0,0.02874,0.01118,-0.0,0.0529,0.0,0.0,0.03826,0.0,0.0,0.02088,-0.0,0.0,0.01876,-0.0,-0.0,0.05129,0.0,0.0,0.04186,0.0,0.0,0.02476,0.0,0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03973,0.0,0.0,0.02356,0.0,0.0,0.01987,-0.02015,-0.0,0.04731,-0.0,0.0,0.03317,0.0,0.0,0.01802,-0.0,0.0,0.01913,-0.59716,0.15727,0.30321,0.72574,0.38166,0.27975,-0.06106,0.87883,0.0,-0.11989,0.0,0.99279,0.0,-0.06122,0.0,0.99812,0.0,-0.0,-0.0,1.0,-0.08941,-0.01,-0.04159,0.99508,0.02955,0.00301,-0.03381,0.99899,0.01863,0.00318,-0.03382,0.99925,0.0,0.0,-0.0,1.0,0.09087,-0.02911,0.05446,0.99395,0.20813,-0.0279,0.04341,0.97674,0.13093,-0.02956,0.044,0.98997,-0.0,0.0,0.0,1.0,0.2259,-0.00636,0.05784,0.97241,0.21074,-0.01891,0.02915,0.97692,0.13376,-0.0201,0.02955,0.99037,-0.0,-0.0,-0.0,1.0,0.44233,0.08762,0.20469,0.86877,0.13436,-0.0316,0.07618,0.9875,0.08156,-0.03305,0.07662,0.99317,0.0,-0.0,-0.0,1.0
1750811988.069071,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,0.0,0.02874,0.0,-0.0,0.02874,0.01118,-1e-05,0.0529,0.0,0.0,0.03826,0.0,0.0,0.02088,-0.0,0.0,0.01876,-0.0,-1e-05,0.05129,0.0,0.0,0.04186,0.0,0.0,0.02476,0.0,0.0,0.01968,-0.01128,-0.0,0.0498,-0.0,0.0,0.03973,0.0,0.0,0.02356,0.0,0.0,0.01987,-0.02015,-0.0,0.04731,-0.0,0.0,0.03317,0.0,0.0,0.01802,-0.0,0.0,0.01913,-0.59722,0.15636,0.30282,0.72603,0.38267,0.28069,-0.06093,0.87811,0.0,-0.12195,0.0,0.99254,-0.0,-0.06476,0.0,0.9979,0.0,-0.0,-0.0,1.0,-0.083,-0.01075,-0.04103,0.99565,0.0342,0.00353,-0.03426,0.99882,0.02156,0.00373,-0.03427,0.99917,0.0,-0.0,0.0,1.0,0.09934,-0.02848,0.05524,0.99311,0.21018,-0.02813,0.04332,0.9763,0.13224,-0.02981,0.04392,0.9898,0.0,-0.0,0.0,1.0,0.23692,-0.00496,0.05934,0.9697,0.21591,-0.01927,0.02896,0.97579,0.13708,-0.02049,0.02938,0.98991,-0.0,-0.0,-0.0,1.0,0.44705,0.08846,0.20735,0.86564,0.14245,-0.03328,0.07561,0.98635,0.08655,-0.03482,0.0761,0.99273,0.0,-0.0,0.0,1.0
1750811988.1153252,0.0,0.0,0.0,0.02495,0.0,0.02532,0.0,-0.0,0.03274,-0.0,-0.0,0.02874,-0.0,0.0,0.02874,0.01118,0.0,0.0529,-0.0,-0.0,0.03826,0.0,-0.0,0.02088,0.0,-0.0,0.01876,0.0,0.0,0.05129,-0.0,-0.0,0.04186,-0.0,-0.0,0.02477,-0.0,-0.0,0.01968,-0.01127,0.0,0.0498,0.0,-0.0,0.03974,-0.0,-0.0,0.02356,-0.0,-0.0,0.01987,-0.02014,0.0,0.04731,0.0,-0.0,0.03318,-0.0,-0.0,0.01802,0.0,-0.0,0.01913,-0.59633,0.15601,0.30303,0.7268,0.38167,0.28036,-0.06042,0.87868,-0.0,-0.12181,0.0,0.99255,0.0,-0.06457,-0.0,0.99791,-0.0,0.0,-0.0,1.0,-0.06274,-0.01207,-0.03941,0.99718,0.05002,0.00541,-0.03586,0.99809,0.03151,0.00572,-0.03589,0.99884,0.0,-0.0,-0.0,1.0,0.12731,-0.02547,0.0581,0.98983,0.226,-0.02974,0.04245,0.97275,0.14237,-0.03154,0.04313,0.98837,0.0,-0.0,-0.0,1.0,0.26192,-0.00112,0.06338,0.963,0.22878,-0.02,0.02828,0.97286,0.14538,-0.02128,0.02874,0.98873,0.0,-0.0,0.0,1.0,0.47862,0.09421,0.22089,0.84455,0.15821,-0.03607,0.07367,0.98399,0.09639,-0.03779,0.07426,0.99185,0.0,0.0,-0.0,1.0
1750811988.1375933,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,0.0,0.02874,0.0,0.0,0.02874,0.01118,-0.0,0.0529,0.0,0.0,0.03826,-0.0,0.0,0.02088,-0.0,0.0,0.01876,-0.0,-0.0,0.05129,0.0,0.0,0.04186,0.0,0.0,0.02476,0.0,0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03973,0.0,0.0,0.02356,0.0,0.0,0.01987,-0.02015,-0.0,0.04731,-0.0,0.0,0.03317,0.0,0.0,0.01802,-0.0,0.0,0.01913,-0.59514,0.15673,0.30452,0.72696,0.38263,0.28199,-0.06081,0.87771,-0.0,-0.12449,0.0,0.99222,0.0,-0.06925,0.0,0.9976,-0.0,-0.0,0.0,1.0,-0.045,-0.01224,-0.03781,0.9982,0.06352,0.00711,-0.03709,0.99727,0.03999,0.00752,-0.03713,0.99848,-0.0,0.0,-0.0,1.0,0.13612,-0.02419,0.05876,0.98865,0.2349,-0.03035,0.0416,0.97066,0.14812,-0.03221,0.04232,0.98754,0.0,-0.0,0.0,1.0,0.28046,0.00199,0.06644,0.95756,0.24,-0.02048,0.02753,0.97017,0.15264,-0.0218,0.02803,0.98764,-0.0,-0.0,0.0,1.0,0.48715,0.09469,0.22527,0.83843,0.16954,-0.03815,0.07258,0.98211,0.10346,-0.03999,0.07325,0.99113,-0.0,-0.0,0.0,1.0
1750811988.164343,0.0,0.0,0.0,0.02495,-0.0,0.02532,-0.0,0.0,0.03274,0.0,0.0,0.02874,-0.0,-0.0,0.02874,0.01118,-0.0,0.0529,-0.0,0.0,0.03826,0.0,0.0,0.02088,-0.0,0.0,0.01876,-0.0,-0.0,0.05129,0.0,0.0,0.04186,0.0,0.0,0.02477,0.0,0.0,0.01968,-0.01127,-0.0,0.0498,-0.0,0.0,0.03974,0.0,0.0,0.02356,-0.0,0.0,0.01987,-0.02015,-0.0,0.04731,0.0,0.0,0.03317,0.0,0.0,0.01802,-0.0,0.0,0.01913,-0.59466,0.15643,0.3044,0.7275,0.38223,0.28319,-0.05982,0.87757,-0.0,-0.12867,-0.0,0.99169,0.0,-0.07665,0.0,0.99706,0.0,-0.0,-0.0,1.0,-0.04175,-0.01302,-0.03818,0.99831,0.08551,0.01015,-0.03923,0.99551,0.05378,0.01073,-0.03931,0.99772,0.0,0.0,-0.0,1.0,0.14313,-0.02416,0.05927,0.98763,0.23784,-0.03066,0.04147,0.96993,0.15001,-0.03255,0.04221,0.98725,-0.0,-0.0,-0.0,1.0,0.30297,0.0039,0.06934,0.95047,0.24635,-0.02072,0.0271,0.96858,0.15675,-0.02207,0.02761,0.987,-0.0,-0.0,-0.0,1.0,0.48945,0.09228,0.22548,0.8373,0.18285,-0.04043,0.07119,0.97973,0.11181,-0.04243,0.07195,0.99021,-0.0,0.0,-0.0,1.0
